EDX cell sector AFP compatibility matrix
     ABAC0001   0.3
     ABAC0002   1.3
     ABAC0003   0.0
     ABAO0001   0.1
     ABAO0002   0.0
     ABAV0001   0.8
     ABAU0001   0.6
     ABAU0002  31.9
     ABAQ0001   2.7
     ABAQ0002   0.5
     ABAM0001   1.2
     ABAS0001   0.1
     ABAS0002   0.4
     ABBB0001   0.0
     ABBB0002   0.0
     ABAZ0001   9.0
     ABAT0001   0.0
     ABAT0002   2.8
     ABAR0001   0.1
     ABAJ0001  40.8
     ABAJ0002   2.0
     ABAL0001   0.5
     ABAY0001   3.4
     ABAY0002   0.3
     ABAY0003   3.9
     ABBF0001  10.5
     ABAB0001  12.2
     ABAB0002   0.6
     ABAB0003   3.8
     ABAD0001   5.2
     ABAD0003   0.5
     ABAD0002   0.6
     ABAX0001  42.0
     ABBD0002   0.0
     ABAP0001   0.0
     ABAP0002   0.0
     ABAN0002  43.3
     ABAN0003   7.6
     ABBA0001   1.0
     ABBA0002   3.1
     ABAK0001   0.0
     ABAG0001   0.0
     ABAH0001   0.0
     ABAH0002   0.0
     ABBE0001   0.6
     ABAA0002   0.0
     ABBC0001   0.1
     ABBC0002   0.0
     ABAW0001  27.6
ABAE0001    10.84   320.90     9.41    3    3    0    0
    9   33   54
     ABAF0001  33.8
     ABAF0002   0.2
     ABAI0001  70.7
     ABAI0002  10.6
     ABAE0001   0.0
     ABAE0002  42.1
     ABAC0001  57.1
     ABAC0002   1.6
     ABAC0003   2.2
     ABAO0001   0.0
     ABAO0002   0.0
     ABAV0001   0.0
     ABAU0001   3.4
     ABAU0002   9.7
     ABAQ0001  16.2
     ABAQ0002   0.0
     ABAM0001   0.1
     ABAS0001   1.6
     ABAS0002  40.7
     ABBB0001   0.0
     ABBB0002   0.0
     ABAZ0001   0.7
     ABAT0001   1.6
     ABAT0002  18.3
     ABAR0001   0.0
     ABAJ0001   0.6
     ABAJ0002   2.5
     ABAL0001   0.0
     ABAY0001   0.1
     ABAY0002   0.0
     ABAY0003   0.0
     ABBF0001  11.7
     ABAB0001   3.2
     ABAB0002   0.1
     ABAB0003   0.0
     ABAD0001   0.3
     ABAD0003   7.2
     ABAD0002   0.0
     ABAX0001  18.7
     ABBD0002   0.0
     ABAP0001   0.0
     ABAP0002   0.0
     ABAN0002   9.0
     ABAN0003   0.4
     ABBA0001   0.1
     ABBA0002   0.3
     ABAK0001   0.0
     ABAG0001   0.0
     ABAH0001   0.0
     ABAH0002   0.0
     ABBE0001   2.1
     ABAA0002   0.4
     ABBC0001   0.0
     ABBC0002   0.0
     ABAW0001   2.1
ABAE0002     7.93   112.50     3.30    2    2    0    1
    6   30
     ABAF0001  11.7
     ABAF0002   0.9
     ABAI0001  32.5
     ABAI0002   0.0
     ABAE0001  31.1
     ABAE0002   0.0
     ABAC0001  34.8
     ABAC0002   3.9
     ABAC0003  49.8
     ABAO0001   0.0
     ABAO0002   0.0
     ABAV0001   0.0
     ABAU0001   2.8
     ABAU0002   1.4
     ABAQ0001  18.4
     ABAQ0002   2.5
     ABAM0001   0.0
     ABAS0001   0.0
     ABAS0002   2.9
     ABBB0001   0.0
     ABBB0002   0.0
     ABAZ0001   0.1
     ABAT0001   0.0
     ABAT0002  28.6
     ABAR0001   0.6
     ABAJ0001   0.0
     ABAJ0002   0.0
     ABAL0001   0.0
     ABAY0001   0.0
     ABAY0002   0.0
     ABAY0003   0.0
     ABBF0001   1.8
     ABAB0001   1.3
     ABAB0002   0.3
     ABAB0003   0.3
     ABAD0001   0.0
     ABAD0003  16.4
     ABAD0002   1.5
     ABAX0001   2.4
     ABBD0002   0.4
     ABAP0001   0.8
     ABAP0002   0.0
     ABAN0002   3.8
     ABAN0003   0.1
     ABBA0001   0.0
     ABBA0002   0.0
     ABAK0001   0.0
     ABAG0001   0.0
     ABAH0001   0.0
     ABAH0002   0.0
     ABBE0001   5.8
     ABAA0002   0.8
     ABBC0001   0.0
     ABBC0002   0.0
     ABAW0001   0.3
ABAC0001     6.27   690.37    20.25    5    5    0    2
   13   37   61   85  109
     ABAF0001  49.1
     ABAF0002   0.0
     ABAI0001  60.4
     ABAI0002   1.6
     ABAE0001  56.1
     ABAE0002  67.1
     ABAC0001   0.0
     ABAC0002  18.5
     ABAC0003  75.8
     ABAO0001   0.0
     ABAO0002   0.0
     ABAV0001   0.0
     ABAU0001   1.9
     ABAU0002   3.8
     ABAQ0001  14.7
     ABAQ0002   0.0
     ABAM0001   0.0
     ABAS0001   0.2
     ABAS0002  26.0
     ABBB0001   0.0
     ABBB0002   0.0
     ABAZ0001   0.0
     ABAT0001   0.2
     ABAT0002   4.6
     ABAR0001   0.0
     ABAJ0001   0.0
     ABAJ0002   0.8
     ABAL0001   0.0
     ABAY0001   0.0
     ABAY0002   0.0
     ABAY0003   0.0
     ABBF0001   2.2
     ABAB0001   2.4
     ABAB0002   0.0
     ABAB0003   0.0
     ABAD0001   0.2
     ABAD0003   9.6
     ABAD0002   0.0
     ABAX0001   4.1
     ABBD0002   0.0
     ABAP0001   0.0
     ABAP0002   0.0
     ABAN0002   2.7
     ABAN0003   0.0
     ABBA0001   0.0
     ABBA0002   0.0
     ABAK0001   0.0
     ABAG0001   0.0
     ABAH0001   0.0
     ABAH0002   0.0
     ABBE0001   4.0
     ABAA0002   0.0
     ABBC0001   0.0
     ABBC0002   0.0
     ABAW0001   0.8
ABAC0002     6.90   784.50    23.01    5    5    0    1
    2   26   50   57   74
     ABAF0001  72.6
     ABAF0002   3.8
     ABAI0001  53.9
     ABAI0002   6.1
     ABAE0001  12.8
     ABAE0002  45.9
     ABAC0001  17.0
     ABAC0002   0.0
     ABAC0003  44.8
     ABAO0001   0.1
     ABAO0002   0.0
     ABAV0001   0.1
     ABAU0001   3.0
     ABAU0002   2.5
     ABAQ0001  22.5
     ABAQ0002   0.9
     ABAM0001   0.0
     ABAS0001   0.0
     ABAS0002   6.1
     ABBB0001   0.0
     ABBB0002   0.0
     ABAZ0001  10.6
     ABAT0001   0.0
     ABAT0002  21.0
     ABAR0001   0.6
     ABAJ0001   1.3
     ABAJ0002   2.0
     ABAL0001   0.0
     ABAY0001   0.1
     ABAY0002   0.0
     ABAY0003   0.0
     ABBF0001   4.8
     ABAB0001   2.5
     ABAB0002   0.4
     ABAB0003   0.9
     ABAD0001   0.3
     ABAD0003  15.2
     ABAD0002   0.4
     ABAX0001  16.4
     ABBD0002   0.1
     ABAP0001   0.1
     ABAP0002   0.0
     ABAN0002  10.6
     ABAN0003   1.3
     ABBA0001   0.0
     ABBA0002   0.0
     ABAK0001   0.0
     ABAG0001   0.0
     ABAH0001   0.0
     ABAH0002   0.0
     ABBE0001  11.6
     ABAA0002   0.4
     ABBC0001   0.0
     ABBC0002   0.0
     ABAW0001   3.0
ABAC0003    33.91   317.05     9.30    3    2    0    0
   98  122
     ABAF0001  39.4
     ABAF0002   0.0
     ABAI0001  22.7
     ABAI0002   0.1
     ABAE0001   0.0
     ABAE0002  57.8
     ABAC0001   6.7
     ABAC0002   6.9
     ABAC0003   0.0
     ABAO0001   0.0
     ABAO0002   0.0
     ABAV0001   0.0
     ABAU0001   6.4
     ABAU0002   2.2
     ABAQ0001  56.6
     ABAQ0002   2.5
     ABAM0001   0.0
     ABAS0001   0.0
     ABAS0002   1.2
     ABBB0001   0.0
     ABBB0002   0.0
     ABAZ0001   0.0
     ABAT0001   0.0
     ABAT0002  58.3
     ABAR0001   0.5
     ABAJ0001   0.0
     ABAJ0002   0.4
     ABAL0001   0.0
     ABAY0001   0.0
     ABAY0002   0.0
     ABAY0003   0.0
     ABBF0001   0.4
     ABAB0001   1.5
     ABAB0002   0.6
     ABAB0003   0.0
     ABAD0001   0.0
     ABAD0003  48.2
     ABAD0002   0.0
     ABAX0001   4.3
     ABBD0002   0.1
     ABAP0001   1.7
     ABAP0002   0.0
     ABAN0002   4.8
     ABAN0003   0.0
     ABBA0001   0.0
     ABBA0002   0.1
     ABAK0001   0.0
     ABAG0001   0.0
     ABAH0001   0.0
     ABAH0002   0.0
     ABBE0001  24.9
     ABAA0002   2.2
     ABBC0001   0.0
     ABBC0002   0.0
     ABAW0001   0.2
ABAO0001    63.37   112.19     3.29    2    2    0    1
    2   85
     ABAF0001   0.0
     ABAF0002   0.2
     ABAI0001   0.0
     ABAI0002   0.1
     ABAE0001   0.0
     ABAE0002   0.0
     ABAC0001   0.0
     ABAC0002   0.0
     ABAC0003   0.0
     ABAO0001   0.0
     ABAO0002  38.1
     ABAV0001   4.3
     ABAU0001   0.0
     ABAU0002  29.6
     ABAQ0001   0.0
     ABAQ0002   0.0
     ABAM0001   0.0
     ABAS0001   0.0
     ABAS0002   0.0
     ABBB0001   7.6
     ABBB0002   5.6
     ABAZ0001   0.0
     ABAT0001   0.0
     ABAT0002   0.0
     ABAR0001   0.3
     ABAJ0001   0.0
     ABAJ0002   0.0
     ABAL0001   0.0
     ABAY0001   0.1
     ABAY0002  11.7
     ABAY0003   3.0
     ABBF0001   0.0
     ABAB0001   0.0
     ABAB0002   0.0
     ABAB0003   2.5
     ABAD0001   0.1
     ABAD0003   0.0
     ABAD0002   3.3
     ABAX0001   1.5
     ABBD0002   0.1
     ABAP0001   9.9
     ABAP0002  20.3
     ABAN0002   0.1
     ABAN0003   0.3
     ABBA0001   0.0
     ABBA0002   0.0
     ABAK0001   2.3
     ABAG0001   3.0
     ABAH0001  10.9
     ABAH0002   0.9
     ABBE0001   0.0
     ABAA0002   0.0
     ABBC0001   4.7
     ABBC0002   1.3
     ABAW0001   2.2
ABAO0002    26.15    25.88     0.76    1    1    0    0
   81
     ABAF0001   0.0
     ABAF0002   0.0
     ABAI0001   0.0
     ABAI0002   0.0
     ABAE0001   0.0
     ABAE0002   0.0
     ABAC0001   0.0
     ABAC0002   0.0
     ABAC0003   0.0
     ABAO0001  70.1
     ABAO0002   0.0
     ABAV0001   0.2
     ABAU0001   4.8
     ABAU0002   4.6
     ABAQ0001   0.0
     ABAQ0002   0.7
     ABAM0001   0.0
     ABAS0001   0.0
     ABAS0002   0.0
     ABBB0001   4.9
     ABBB0002   2.4
     ABAZ0001   0.0
     ABAT0001   0.0
     ABAT0002   0.0
     ABAR0001   2.3
     ABAJ0001   0.0
     ABAJ0002   0.0
     ABAL0001   0.0
     ABAY0001   0.0
     ABAY0002   4.9
     ABAY0003   2.2
     ABBF0001   0.0
     ABAB0001   0.0
     ABAB0002   0.0
     ABAB0003   0.0
     ABAD0001   0.0
     ABAD0003   0.0
     ABAD0002   0.7
     ABAX0001   0.2
     ABBD0002   2.0
     ABAP0001  18.3
     ABAP0002  20.4
     ABAN0002   0.0
     ABAN0003   0.0
     ABBA0001   0.0
     ABBA0002   0.0
     ABAK0001   0.0
     ABAG0001   1.2
     ABAH0001   0.2
     ABAH0002   0.0
     ABBE0001   0.1
     ABAA0002   0.7
     ABBC0001   0.8
     ABBC0002   0.2
     ABAW0001   0.0
ABAV0001    76.33    60.14     1.76    1    1    0    1
  109
     ABAF0001   0.0
     ABAF0002   2.7
     ABAI0001   0.0
     ABAI0002   3.1
     ABAE0001   0.0
     ABAE0002   0.0
     ABAC0001   0.0
     ABAC0002   0.2
     ABAC0003   0.0
     ABAO0001  11.3
     ABAO0002   0.2
     ABAV0001   0.0
     ABAU0001   0.0
     ABAU0002  41.1
     ABAQ0001   0.1
     ABAQ0002   0.0
     ABAM0001   0.0
     ABAS0001   0.0
     ABAS0002   0.0
     ABBB0001   1.9
     ABBB0002   1.5
     ABAZ0001   0.3
     ABAT0001   0.0
     ABAT0002   0.0
     ABAR0001   0.1
     ABAJ0001   0.3
     ABAJ0002   0.0
     ABAL0001   0.0
     ABAY0001   1.2
     ABAY0002  17.0
     ABAY0003  13.7
     ABBF0001   0.0
     ABAB0001   0.0
     ABAB0002   0.0
     ABAB0003  34.6
     ABAD0001   0.5
     ABAD0003   0.0
     ABAD0002   6.9
     ABAX0001  15.5
     ABBD0002   0.0
     ABAP0001   1.0
     ABAP0002   0.2
     ABAN0002   2.8
     ABAN0003   6.6
     ABBA0001   0.0
     ABBA0002   0.0
     ABAK0001   0.6
     ABAG0001   1.2
     ABAH0001   1.9
     ABAH0002   6.5
     ABBE0001   0.1
     ABAA0002   0.0
     ABBC0001   3.8
     ABBC0002   1.9
     ABAW0001  30.4
ABAU0001    18.79     9.61     0.28    1    1    0    2
   83
     ABAF0001   0.5
     ABAF0002   1.1
     ABAI0001   0.6
     ABAI0002   1.0
     ABAE0001   0.1
     ABAE0002   1.0
     ABAC0001   0.0
     ABAC0002   0.4
     ABAC0003   1.0
     ABAO0001   0.2
     ABAO0002   1.8
     ABAV0001   0.4
     ABAU0001   0.0
     ABAU0002  79.0
     ABAQ0001   1.2
     ABAQ0002   8.5
     ABAM0001   0.0
     ABAS0001   0.0
     ABAS0002   0.2
     ABBB0001   0.2
     ABBB0002   0.0
     ABAZ0001   0.6
     ABAT0001   0.0
     ABAT0002   1.9
     ABAR0001   8.5
     ABAJ0001   0.2
     ABAJ0002   0.0
     ABAL0001   0.0
     ABAY0001   0.0
     ABAY0002   0.3
     ABAY0003   0.9
     ABBF0001   0.0
     ABAB0001   0.3
     ABAB0002   0.9
     ABAB0003   0.1
     ABAD0001   0.0
     ABAD0003   3.4
     ABAD0002  14.3
     ABAX0001   1.8
     ABBD0002  14.7
     ABAP0001  11.9
     ABAP0002   2.1
     ABAN0002   1.1
     ABAN0003   0.7
     ABBA0001   0.0
     ABBA0002   0.1
     ABAK0001   0.0
     ABAG0001   0.0
     ABAH0001   0.0
     ABAH0002   0.0
     ABBE0001   1.5
     ABAA0002   8.9
     ABBC0001   0.1
     ABBC0002   0.1
     ABAW0001   0.1
ABAU0002   110.62   418.06    12.26    3    3    0    2
   13   19  119
     ABAF0001   0.5
     ABAF0002   6.0
     ABAI0001   0.4
     ABAI0002   8.2
     ABAE0001   0.3
     ABAE0002   0.1
     ABAC0001   0.1
     ABAC0002   0.5
     ABAC0003   0.0
     ABAO0001  15.4
     ABAO0002   0.4
     ABAV0001  23.1
     ABAU0001  14.5
     ABAU0002   0.0
     ABAQ0001   0.2
     ABAQ0002   0.5
     ABAM0001   0.2
     ABAS0001   0.0
     ABAS0002   0.4
     ABBB0001   2.6
     ABBB0002   2.6
     ABAZ0001   3.8
     ABAT0001   0.0
     ABAT0002   0.5
     ABAR0001   0.6
     ABAJ0001   2.4
     ABAJ0002   0.0
     ABAL0001   0.0
     ABAY0001   3.2
     ABAY0002   8.6
     ABAY0003   9.9
     ABBF0001   0.3
     ABAB0001   3.0
     ABAB0002   7.3
     ABAB0003  28.1
     ABAD0001   6.1
     ABAD0003   0.2
     ABAD0002  17.1
     ABAX0001  17.4
     ABBD0002   1.0
     ABAP0001   2.4
     ABAP0002   0.8
     ABAN0002   5.1
     ABAN0003   5.4
     ABBA0001   0.2
     ABBA0002   0.2
     ABAK0001   2.0
     ABAG0001   2.3
     ABAH0001   3.7
     ABAH0002   8.0
     ABBE0001   0.1
     ABAA0002   0.0
     ABBC0001   3.9
     ABBC0002   1.1
     ABAW0001  21.2
ABAQ0001    31.49   183.58     5.39    2    2    0    2
    6   54
     ABAF0001  18.1
     ABAF0002   0.4
     ABAI0001  10.3
     ABAI0002   1.2
     ABAE0001   2.5
     ABAE0002  16.0
     ABAC0001   2.8
     ABAC0002   1.5
     ABAC0003  53.0
     ABAO0001   0.0
     ABAO0002   0.0
     ABAV0001   0.0
     ABAU0001   5.7
     ABAU0002   1.4
     ABAQ0001   0.0
     ABAQ0002  57.5
     ABAM0001   0.0
     ABAS0001   0.1
     ABAS0002   1.5
     ABBB0001   0.0
     ABBB0002   0.0
     ABAZ0001   0.3
     ABAT0001   0.3
     ABAT0002  26.8
     ABAR0001   0.3
     ABAJ0001   0.2
     ABAJ0002   0.5
     ABAL0001   0.0
     ABAY0001   0.1
     ABAY0002   0.0
     ABAY0003   0.1
     ABBF0001   0.5
     ABAB0001   0.7
     ABAB0002   0.6
     ABAB0003   0.0
     ABAD0001   0.1
     ABAD0003  56.7
     ABAD0002   0.0
     ABAX0001   4.3
     ABBD0002   0.2
     ABAP0001   5.8
     ABAP0002   0.0
     ABAN0002   2.3
     ABAN0003   0.1
     ABBA0001   0.0
     ABBA0002   0.0
     ABAK0001   0.0
     ABAG0001   0.0
     ABAH0001   0.0
     ABAH0002   0.0
     ABBE0001  25.9
     ABAA0002   2.7
     ABBC0001   0.0
     ABBC0002   0.0
     ABAW0001   0.5
ABAQ0002    88.10    97.47     2.86    1    1    0    0
  112
     ABAF0001   0.5
     ABAF0002   3.3
     ABAI0001   0.7
     ABAI0002   0.5
     ABAE0001   0.0
     ABAE0002   1.0
     ABAC0001   0.0
     ABAC0002   0.3
     ABAC0003   3.2
     ABAO0001   0.0
     ABAO0002   0.4
     ABAV0001   0.0
     ABAU0001  29.3
     ABAU0002   1.3
     ABAQ0001  26.8
     ABAQ0002   0.0
     ABAM0001   0.0
     ABAS0001   0.0
     ABAS0002   0.1
     ABBB0001   0.0
     ABBB0002   0.0
     ABAZ0001   0.3
     ABAT0001   0.0
     ABAT0002   1.9
     ABAR0001   5.0
     ABAJ0001   0.2
     ABAJ0002   0.1
     ABAL0001   0.0
     ABAY0001   0.0
     ABAY0002   0.1
     ABAY0003   0.1
     ABBF0001   0.0
     ABAB0001   0.1
     ABAB0002   0.6
     ABAB0003   0.1
     ABAD0001   0.1
     ABAD0003  70.8
     ABAD0002   3.1
     ABAX0001   1.2
     ABBD0002  24.8
     ABAP0001  36.4
     ABAP0002   0.9
     ABAN0002   0.7
     ABAN0003   0.1
     ABBA0001   0.0
     ABBA0002   0.0
     ABAK0001   0.0
     ABAG0001   0.0
     ABAH0001   0.0
     ABAH0002   0.0
     ABBE0001   9.0
     ABAA0002  57.3
     ABBC0001   0.0
     ABBC0002   0.0
     ABAW0001   0.0
ABAM0001    62.66    24.95     0.73    1    1    0    1
   85
     ABAF0001   0.2
     ABAF0002   0.6
     ABAI0001   0.0
     ABAI0002   8.1
     ABAE0001   0.1
     ABAE0002   0.0
     ABAC0001   0.0
     ABAC0002   0.0
     ABAC0003   0.0
     ABAO0001   0.0
     ABAO0002   0.0
     ABAV0001   0.0
     ABAU0001   0.0
     ABAU0002   1.1
     ABAQ0001   0.0
     ABAQ0002   0.0
     ABAM0001   0.0
     ABAS0001   0.0
     ABAS0002   0.0
     ABBB0001   0.0
     ABBB0002   0.0
     ABAZ0001   0.0
     ABAT0001   0.0
     ABAT0002   0.0
     ABAR0001   0.0
     ABAJ0001   8.1
     ABAJ0002   0.0
     ABAL0001  16.9
     ABAY0001   2.8
     ABAY0002   0.0
     ABAY0003   0.4
     ABBF0001   2.1
     ABAB0001   0.0
     ABAB0002   0.0
     ABAB0003   1.6
     ABAD0001   0.3
     ABAD0003   0.0
     ABAD0002   0.0
     ABAX0001   0.4
     ABBD0002   0.0
     ABAP0001   0.0
     ABAP0002   0.0
     ABAN0002   3.1
     ABAN0003   8.4
     ABBA0001  11.9
     ABBA0002   0.1
     ABAK0001   0.0
     ABAG0001   0.0
     ABAH0001   0.0
     ABAH0002   0.0
     ABBE0001   0.0
     ABAA0002   0.0
     ABBC0001   0.0
     ABBC0002   0.0
     ABAW0001   4.8
ABAS0001    32.77    10.02     0.29    1    1    0    2
   71
     ABAF0001   4.9
     ABAF0002   0.0
     ABAI0001   3.8
     ABAI0002   2.2
     ABAE0001   3.8
     ABAE0002   0.0
     ABAC0001   1.4
     ABAC0002   0.0
     ABAC0003   0.0
     ABAO0001   0.0
     ABAO0002   0.0
     ABAV0001   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAQ0001   0.2
     ABAQ0002   0.0
     ABAM0001   0.1
     ABAS0001   0.0
     ABAS0002  82.7
     ABBB0001   0.0
     ABBB0002   0.0
     ABAZ0001   0.0
     ABAT0001  34.3
     ABAT0002  20.8
     ABAR0001   0.0
     ABAJ0001   0.1
     ABAJ0002  43.6
     ABAL0001   0.0
     ABAY0001   0.0
     ABAY0002   0.0
     ABAY0003   0.0
     ABBF0001  12.3
     ABAB0001   1.9
     ABAB0002   0.0
     ABAB0003   0.0
     ABAD0001   0.4
     ABAD0003   6.4
     ABAD0002   0.0
     ABAX0001   0.1
     ABBD0002   0.0
     ABAP0001   0.0
     ABAP0002   0.0
     ABAN0002  19.3
     ABAN0003   0.0
     ABBA0001   0.0
     ABBA0002   0.1
     ABAK0001   0.0
     ABAG0001   0.0
     ABAH0001   0.0
     ABAH0002   0.0
     ABBE0001   0.4
     ABAA0002   0.0
     ABBC0001   0.0
     ABBC0002   0.0
     ABAW0001   0.7
ABAS0002    47.94   172.12     5.05    2    2    0    2
   50  109
     ABAF0001  14.5
     ABAF0002   0.2
     ABAI0001  29.6
     ABAI0002   3.6
     ABAE0001  11.3
     ABAE0002   0.4
     ABAC0001  13.1
     ABAC0002   0.1
     ABAC0003   0.2
     ABAO0001   0.0
     ABAO0002   0.0
     ABAV0001   0.0
     ABAU0001   4.3
     ABAU0002   8.3
     ABAQ0001   4.6
     ABAQ0002   0.2
     ABAM0001   0.0
     ABAS0001  46.2
     ABAS0002   0.0
     ABBB0001   0.0
     ABBB0002   0.0
     ABAZ0001   0.1
     ABAT0001  15.9
     ABAT0002  16.0
     ABAR0001   0.0
     ABAJ0001   0.3
     ABAJ0002  19.6
     ABAL0001   0.0
     ABAY0001   0.0
     ABAY0002   0.0
     ABAY0003   0.0
     ABBF0001   9.7
     ABAB0001   2.0
     ABAB0002   0.1
     ABAB0003   0.0
     ABAD0001   0.2
     ABAD0003   4.9
     ABAD0002   0.3
     ABAX0001   3.4
     ABBD0002   0.0
     ABAP0001   0.0
     ABAP0002   0.0
     ABAN0002  13.0
     ABAN0003   0.0
     ABBA0001   0.0
     ABBA0002   0.2
     ABAK0001   0.0
     ABAG0001   0.0
     ABAH0001   0.0
     ABAH0002   0.0
     ABBE0001   0.3
     ABAA0002   0.2
     ABBC0001   0.0
     ABBC0002   0.0
     ABAW0001   1.4
ABBB0001    17.71    12.78     0.38    1    1    0    1
   11
     ABAF0001   0.0
     ABAF0002   0.1
     ABAI0001   0.0
     ABAI0002   0.1
     ABAE0001   0.0
     ABAE0002   0.0
     ABAC0001   0.0
     ABAC0002   0.0
     ABAC0003   0.0
     ABAO0001  13.3
     ABAO0002   4.5
     ABAV0001   5.4
     ABAU0001   0.6
     ABAU0002  10.5
     ABAQ0001   0.0
     ABAQ0002   0.1
     ABAM0001   0.0
     ABAS0001   0.0
     ABAS0002   0.0
     ABBB0001   0.0
     ABBB0002  91.6
     ABAZ0001   0.6
     ABAT0001   0.0
     ABAT0002   0.1
     ABAR0001   0.3
     ABAJ0001   0.0
     ABAJ0002   0.0
     ABAL0001   0.0
     ABAY0001   0.1
     ABAY0002  15.5
     ABAY0003   5.6
     ABBF0001   0.0
     ABAB0001   0.0
     ABAB0002   0.0
     ABAB0003   1.6
     ABAD0001   0.1
     ABAD0003   0.0
     ABAD0002   0.8
     ABAX0001   1.3
     ABBD0002   0.1
     ABAP0001   0.9
     ABAP0002   1.4
     ABAN0002   0.1
     ABAN0003   1.0
     ABBA0001   0.1
     ABBA0002   0.0
     ABAK0001   2.3
     ABAG0001  16.9
     ABAH0001  12.8
     ABAH0002   2.3
     ABBE0001   0.0
     ABAA0002   0.1
     ABBC0001  28.4
     ABBC0002   7.5
